id,rank,title,year,image,imDbRating,imDbRatingCount,cast_length,cast,pct_nepo
tt0111161,1,The Shawshank Redemption,1994,https://m.media-amazon.com/images/M/MV5BNDE3ODcxYzMtY2YzZC00NmNlLWJiNDMtZDViZWM2MzIxZDYwXkEyXkFqcGdeQXVyNjAwNDUxODI@._V1_Ratio0.6716_AL_.jpg,9.2,2758164,7.0,"{'name': 'Tim Robbins', 'image': 'upload.wikimedia.org/wikipedia/commons/thumb/6/61/Tim_Robbins_%28Berlin_Film_Festival_2013%29.jpg/220px-Tim_Robbins_%28Berlin_Film_Festival_2013%29.jpg', 'link': 'https://en.wikipedia.org/wiki/Tim_Robbins', 'nepo': False, 'parents': []}",0.14285714285714285
tt0111161,1,The Shawshank Redemption,1994,https://m.media-amazon.com/images/M/MV5BNDE3ODcxYzMtY2YzZC00NmNlLWJiNDMtZDViZWM2MzIxZDYwXkEyXkFqcGdeQXVyNjAwNDUxODI@._V1_Ratio0.6716_AL_.jpg,9.2,2758164,7.0,"{'name': 'Morgan Freeman', 'image': 'upload.wikimedia.org/wikipedia/commons/thumb/e/e4/Morgan_Freeman_Deauville_2018.jpg/220px-Morgan_Freeman_Deauville_2018.jpg', 'link': 'https://en.wikipedia.org/wiki/Morgan_Freeman', 'nepo': False, 'parents': []}",0.14285714285714285
tt0111161,1,The Shawshank Redemption,1994,https://m.media-amazon.com/images/M/MV5BNDE3ODcxYzMtY2YzZC00NmNlLWJiNDMtZDViZWM2MzIxZDYwXkEyXkFqcGdeQXVyNjAwNDUxODI@._V1_Ratio0.6716_AL_.jpg,9.2,2758164,7.0,"{'name': 'Bob Gunton', 'image': 'upload.wikimedia.org/wikipedia/commons/thumb/7/74/Bob_Gunton%2C_1963_senior_photo.jpg/220px-Bob_Gunton%2C_1963_senior_photo.jpg', 'link': 'https://en.wikipedia.org/wiki/Bob_Gunton', 'nepo': False, 'parents': []}",0.14285714285714285
tt0111161,1,The Shawshank Redemption,1994,https://m.media-amazon.com/images/M/MV5BNDE3ODcxYzMtY2YzZC00NmNlLWJiNDMtZDViZWM2MzIxZDYwXkEyXkFqcGdeQXVyNjAwNDUxODI@._V1_Ratio0.6716_AL_.jpg,9.2,2758164,7.0,"{'name': 'William Sadler', 'image': 'upload.wikimedia.org/wikipedia/commons/thumb/a/ae/William_Sadler_2019.jpg/220px-William_Sadler_2019.jpg', 'link': 'https://en.wikipedia.org/wiki/William_Sadler_(actor)', 'nepo': False, 'parents': []}",0.14285714285714285
tt0111161,1,The Shawshank Redemption,1994,https://m.media-amazon.com/images/M/MV5BNDE3ODcxYzMtY2YzZC00NmNlLWJiNDMtZDViZWM2MzIxZDYwXkEyXkFqcGdeQXVyNjAwNDUxODI@._V1_Ratio0.6716_AL_.jpg,9.2,2758164,7.0,"{'name': 'Clancy Brown', 'image': 'upload.wikimedia.org/wikipedia/commons/thumb/3/39/Clancy_Brown_by_Gage_Skidmore.jpg/220px-Clancy_Brown_by_Gage_Skidmore.jpg', 'link': 'https://en.wikipedia.org/wiki/Clancy_Brown', 'nepo': True, 'parents': [{'name': 'Bud Brown (politician)', 'image': 'upload.wikimedia.org/wikipedia/commons/thumb/d/d3/Bud_Brown_97th_Congress_1981.jpg/220px-Bud_Brown_97th_Congress_1981.jpg', 'link': 'https://en.wikipedia.org/wiki/Bud_Brown_(politician)'}]}",0.14285714285714285
tt0111161,1,The Shawshank Redemption,1994,https://m.media-amazon.com/images/M/MV5BNDE3ODcxYzMtY2YzZC00NmNlLWJiNDMtZDViZWM2MzIxZDYwXkEyXkFqcGdeQXVyNjAwNDUxODI@._V1_Ratio0.6716_AL_.jpg,9.2,2758164,7.0,"{'name': 'Gil Bellows', 'image': 'upload.wikimedia.org/wikipedia/commons/thumb/c/cb/Gil_Bellows_2012.jpg/220px-Gil_Bellows_2012.jpg', 'link': 'https://en.wikipedia.org/wiki/Gil_Bellows', 'nepo': False, 'parents': []}",0.14285714285714285
tt0111161,1,The Shawshank Redemption,1994,https://m.media-amazon.com/images/M/MV5BNDE3ODcxYzMtY2YzZC00NmNlLWJiNDMtZDViZWM2MzIxZDYwXkEyXkFqcGdeQXVyNjAwNDUxODI@._V1_Ratio0.6716_AL_.jpg,9.2,2758164,7.0,"{'name': 'James Whitmore', 'image': 'upload.wikimedia.org/wikipedia/commons/thumb/9/9f/James_Whitmore.jpg/220px-James_Whitmore.jpg', 'link': 'https://en.wikipedia.org/wiki/James_Whitmore', 'nepo': False, 'parents': []}",0.14285714285714285
tt0068646,2,The Godfather,1972,https://m.media-amazon.com/images/M/MV5BM2MyNjYxNmUtYTAwNi00MTYxLWJmNWYtYzZlODY3ZTk3OTFlXkEyXkFqcGdeQXVyNzkwMjQ5NzM@._V1_Ratio0.7015_AL_.jpg,9.2,1919289,9.0,"{'name': 'Marlon Brando', 'image': 'upload.wikimedia.org/wikipedia/commons/thumb/5/53/Marlon_Brando_publicity_for_One-Eyed_Jacks.png/220px-Marlon_Brando_publicity_for_One-Eyed_Jacks.png', 'link': 'https://en.wikipedia.org/wiki/Marlon_Brando', 'nepo': False, 'parents': []}",0.0
tt0068646,2,The Godfather,1972,https://m.media-amazon.com/images/M/MV5BM2MyNjYxNmUtYTAwNi00MTYxLWJmNWYtYzZlODY3ZTk3OTFlXkEyXkFqcGdeQXVyNzkwMjQ5NzM@._V1_Ratio0.7015_AL_.jpg,9.2,1919289,9.0,"{'name': 'Al Pacino', 'image': 'upload.wikimedia.org/wikipedia/commons/thumb/3/3e/Al_Pacino_2016_%2830401544240%29.jpg/220px-Al_Pacino_2016_%2830401544240%29.jpg', 'link': 'https://en.wikipedia.org/wiki/Al_Pacino', 'nepo': False, 'parents': []}",0.0
tt0068646,2,The Godfather,1972,https://m.media-amazon.com/images/M/MV5BM2MyNjYxNmUtYTAwNi00MTYxLWJmNWYtYzZlODY3ZTk3OTFlXkEyXkFqcGdeQXVyNzkwMjQ5NzM@._V1_Ratio0.7015_AL_.jpg,9.2,1919289,9.0,"{'name': 'James Caan', 'image': 'upload.wikimedia.org/wikipedia/commons/thumb/d/d7/James_Caan_%281976%29.jpg/220px-James_Caan_%281976%29.jpg', 'link': 'https://en.wikipedia.org/wiki/James_Caan', 'nepo': False, 'parents': []}",0.0
